Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1387;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1387;Min;8.4;7.2;0.0;3.1;5.4;2.7;1.0;1.0;1.0;9.5;2.3;7.3;28.2
1387;Q1;13.1;12.4;8.3;10.7;11.1;5.7;4.5;6.4;9.8;18.3;19.9;20.0;36.1
1387;Q2;19.4;17.9;12.0;14.5;14.9;12.9;10.1;10.7;15.3;23.9;22.2;23.9;39.4
1387;Q3;25.8;21.4;16.1;19.0;18.9;16.5;13.2;12.9;21.9;34.7;26.3;29.9;42.6
1387;Q4;30.5;24.8;23.6;21.8;23.1;23.0;27.3;26.8;29.7;38.6;40.1;37.3;54.8
1387;Max;42.7;37.7;132.7;34.0;41.6;35.2;49.1;65.4;39.2;64.1;95.6;66.6;132.7
1387;Mn;24.4;19.0;13.1;16.4;16.4;14.7;10.6;11.7;18.9;28.5;23.5;27.4;41.2
1387;Md;22.8;19.8;19.4;16.9;18.2;15.5;15.0;15.8;19.7;29.7;28.8;29.1;47.8
1387;S;8.80;7.66;23.69;7.42;8.57;9.46;12.58;13.58;10.63;12.95;17.77;12.99;21.15
1387;Cv;0.39;0.39;1.22;0.44;0.47;0.61;0.84;0.86;0.54;0.44;0.62;0.45;0.44
1387E;N;30;30;30;30;30;30;30;29;29;29;29;29;28
1387E;Min;11.1;5.1;0.0;4.4;6.0;5.2;1.0;0.9;2.0;5.1;1.1;8.0;31.8
1387E;Q1;18.4;13.5;8.6;11.2;11.1;6.9;4.1;5.3;11.4;19.9;18.2;22.0;38.2
1387E;Q2;20.3;21.4;13.1;16.0;15.3;10.9;9.5;11.1;14.5;23.4;25.1;26.2;42.5
1387E;Q3;26.4;26.8;18.1;21.5;18.2;15.3;13.2;14.6;20.9;30.3;29.2;32.1;48.4
1387E;Q4;31.8;35.0;30.3;26.8;28.5;21.7;20.4;21.3;39.5;46.8;34.8;37.0;56.0
1387E;Max;45.9;44.7;110.6;40.2;48.9;36.5;50.6;66.1;46.0;68.7;71.3;65.8;110.6
1387E;Mn;22.0;24.1;16.3;19.6;16.5;12.9;12.2;12.8;17.9;27.3;27.2;26.7;46.0
1387E;Md;25.2;23.9;21.4;18.9;20.2;14.5;13.9;15.4;21.6;30.8;27.6;29.7;49.0
1387E;S;9.68;10.75;20.90;8.51;11.75;8.26;11.41;12.90;12.70;15.11;13.10;11.49;15.62
1387E;Cv;0.38;0.45;0.98;0.45;0.58;0.57;0.82;0.84;0.59;0.49;0.47;0.39;0.32
1428;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1428;Min;4.5;5.4;0.0;9.5;7.0;4.2;1.4;0.0;6.4;0.9;2.0;6.1;45.7
1428;Q1;25.4;19.9;15.6;19.5;21.2;12.2;5.3;7.8;13.8;29.6;23.4;28.0;62.6
1428;Q2;32.0;29.4;19.4;21.6;25.5;17.8;7.9;16.7;20.0;46.2;43.1;45.1;72.8
1428;Q3;42.0;42.1;38.4;29.0;33.7;27.8;15.1;20.7;29.5;57.5;52.0;60.9;78.4
1428;Q4;58.5;58.2;46.9;43.8;50.6;33.9;25.3;41.0;54.8;71.7;58.8;70.4;96.9
1428;Max;84.8;99.4;103.8;54.5;78.2;90.4;58.0;60.8;76.1;218.0;117.9;118.6;218.0
1428;Mn;38.8;35.1;28.6;25.0;31.3;24.0;12.7;18.7;26.5;51.4;46.9;54.0;75.7
1428;Md;40.9;39.4;32.7;28.6;34.8;26.4;15.3;22.5;32.8;54.2;44.6;51.9;82.0
1428;S;20.09;22.89;21.54;13.07;17.25;18.15;12.93;16.38;21.88;37.18;22.99;26.26;31.02
1428;Cv;0.49;0.58;0.66;0.46;0.50;0.69;0.84;0.73;0.67;0.69;0.52;0.51;0.38
8175;N;30;30;30;30;30;30;29;30;30;30;30;30;29
8175;Min;0.0;0.0;0.1;3.4;1.2;0.0;0.0;0.0;0.6;0.0;0.0;1.4;21.1
8175;Q1;2.7;4.0;4.5;6.7;6.4;1.6;0.0;0.1;3.6;4.8;4.0;5.5;24.3
8175;Q2;4.8;7.9;6.9;12.3;12.0;5.2;0.4;1.8;10.6;10.1;11.5;7.4;29.8
8175;Q3;7.5;10.2;12.1;15.9;20.1;17.0;6.3;4.8;11.8;19.5;14.1;12.8;38.7
8175;Q4;14.2;18.0;18.5;23.6;28.4;28.3;17.2;10.7;30.2;26.8;18.0;20.6;58.0
8175;Max;29.0;53.2;28.1;38.1;38.7;104.4;32.4;69.9;146.6;59.6;66.6;26.8;146.6
8175;Mn;6.5;9.2;10.1;13.7;14.0;7.6;4.2;3.8;11.2;14.8;13.2;9.3;33.0
8175;Md;8.2;11.7;11.0;15.7;16.9;17.4;7.7;7.1;18.3;18.1;13.6;11.4;43.7
8175;S;7.12;11.03;7.38;8.92;11.11;22.41;9.44;13.18;26.93;16.06;12.28;7.16;27.37
8175;Cv;0.87;0.94;0.67;0.57;0.66;1.29;1.22;1.86;1.47;0.89;0.90;0.63;0.63
8178D;N;28;28;28;28;28;27;28;28;28;28;28;27;26
8178D;Min;0.0;0.0;0.5;2.7;0.4;0.0;0.0;0.0;0.0;0.0;0.7;0.7;17.9
8178D;Q1;2.1;3.4;4.6;7.1;4.8;1.0;0.0;0.0;5.5;4.8;4.6;5.2;22.7
8178D;Q2;4.6;6.8;6.3;12.1;10.9;6.6;0.3;1.9;10.1;10.1;11.9;7.7;30.5
8178D;Q3;8.0;10.6;11.9;15.1;15.7;11.8;4.4;5.1;14.8;17.6;15.8;13.3;37.0
8178D;Q4;14.0;17.0;18.1;20.6;20.0;23.2;12.1;11.6;32.7;27.9;20.3;18.4;62.7
8178D;Max;34.0;68.4;25.5;41.6;40.6;99.0;37.0;30.8;116.0;39.0;66.8;32.3;116.0
8178D;Mn;6.8;7.9;7.8;13.7;13.9;9.2;1.7;3.7;12.5;13.1;15.0;11.6;33.2
8178D;Md;8.7;11.5;10.6;15.5;14.2;17.6;6.0;7.2;19.2;15.7;14.7;11.9;41.6
8178D;S;8.21;13.35;7.24;10.04;10.48;24.45;8.99;9.36;22.63;11.46;12.49;8.21;25.08
8178D;Cv;0.94;1.16;0.68;0.65;0.74;1.39;1.51;1.30;1.18;0.73;0.85;0.69;0.60
8025;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8025;Min;0.0;0.0;0.2;1.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.6;15.3
8025;Q1;1.5;3.1;1.0;3.5;4.6;0.4;0.0;0.1;3.1;6.1;4.7;2.2;24.6
8025;Q2;5.2;5.8;6.8;11.0;8.0;1.9;0.1;1.2;8.2;10.7;11.4;6.3;35.0
8025;Q3;9.3;9.1;9.5;14.6;12.3;5.0;0.6;3.2;17.0;16.7;15.5;9.3;45.6
8025;Q4;18.0;20.1;19.3;22.8;24.1;14.8;2.7;7.7;59.5;40.4;24.4;16.7;73.7
8025;Max;54.8;40.5;32.8;40.8;42.1;45.1;27.5;36.4;270.2;220.2;68.3;119.8;270.2
8025;Mn;7.2;7.5;8.3;13.9;9.8;2.6;0.3;2.2;11.9;13.3;13.3;7.8;40.5
8025;Md;10.6;11.6;10.6;14.9;13.3;7.9;2.7;5.1;33.5;25.7;17.2;13.6;60.6
8025;S;11.26;11.45;9.89;11.41;10.60;11.85;5.74;8.03;56.23;39.84;15.18;22.88;57.56
8025;Cv;1.06;0.99;0.93;0.77;0.80;1.50;2.16;1.59;1.68;1.55;0.88;1.68;0.95
8019;N;30;30;30;30;30;30;30;30;30;30;30;29;29
8019;Min;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.2;19.4
8019;Q1;1.4;3.0;1.4;4.3;4.3;0.9;0.0;0.2;2.9;4.8;4.3;1.3;24.4
8019;Q2;3.3;5.7;4.1;10.3;10.0;2.0;0.3;0.9;6.6;12.5;9.6;6.1;37.1
8019;Q3;9.2;11.4;9.3;14.5;14.1;3.7;1.0;2.2;17.5;18.8;14.8;9.5;44.8
8019;Q4;14.8;23.1;19.4;23.9;23.0;14.2;2.8;7.7;42.6;31.2;24.4;18.8;58.8
8019;Max;42.4;45.2;38.8;38.0;39.5;35.3;21.8;18.1;78.3;235.0;95.2;40.9;235.0
8019;Mn;5.5;6.6;6.7;11.6;12.8;3.2;0.6;1.5;12.2;14.9;11.5;7.6;40.9
8019;Md;8.8;11.3;9.8;14.2;14.0;6.4;3.0;4.0;20.3;25.8;17.0;11.4;48.4
8019;S;9.27;10.83;10.07;10.72;10.28;8.31;5.86;5.63;22.08;42.50;19.41;11.60;40.23
8019;Cv;1.05;0.96;1.03;0.75;0.74;1.29;1.97;1.42;1.09;1.65;1.14;1.02;0.83
6325O;N;30;30;30;30;30;30;30;30;30;30;30;30;30
6325O;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0
6325O;Q1;1.6;1.7;0.3;2.1;0.4;0.0;0.0;0.0;0.3;3.2;3.6;1.3;22.2
6325O;Q2;5.1;7.5;2.4;4.9;1.7;0.0;0.0;0.0;1.0;6.9;7.5;7.2;28.0
6325O;Q3;8.6;12.1;6.8;8.6;5.6;0.8;0.0;0.4;6.3;19.1;12.3;16.9;35.4
6325O;Q4;17.7;20.6;16.3;16.2;10.8;5.1;1.9;1.1;14.0;31.7;20.8;26.0;49.6
6325O;Max;50.0;92.6;33.2;35.4;41.7;42.4;8.7;3.6;94.0;63.8;33.6;46.2;94.0
6325O;Mn;6.5;9.1;4.5;6.2;3.1;0.4;0.0;0.2;2.3;13.4;9.2;14.8;31.0
6325O;Md;11.3;14.6;7.8;9.5;6.6;3.1;1.0;0.6;9.4;17.4;12.3;14.4;36.3
6325O;S;13.17;19.83;9.22;9.05;9.05;7.93;2.16;0.96;18.22;16.59;9.82;12.88;19.40
6325O;Cv;1.16;1.36;1.18;0.95;1.38;2.56;2.17;1.59;1.93;0.95;0.80;0.89;0.53
9091O;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9091O;Min;0.1;3.0;4.4;3.8;4.8;2.8;0.5;2.0;1.8;2.9;4.3;2.8;26.5
9091O;Q1;11.2;8.3;7.9;8.9;10.3;9.5;2.8;5.9;6.2;9.9;14.9;13.5;32.3
9091O;Q2;15.5;12.6;14.0;13.1;17.3;13.3;10.5;13.0;8.4;16.5;22.7;18.0;38.9
9091O;Q3;22.7;22.4;20.2;16.7;20.4;19.3;20.4;18.2;12.3;22.1;26.3;25.4;43.9
9091O;Q4;34.1;26.0;27.9;21.7;30.8;24.0;29.6;29.4;24.5;27.4;38.6;31.6;52.6
9091O;Max;41.3;43.2;34.2;42.2;64.6;54.6;82.4;72.4;44.2;42.1;57.3;77.8;82.4
9091O;Mn;18.1;18.5;19.0;15.1;19.3;16.9;16.3;14.6;10.0;19.4;24.3;20.5;41.6
9091O;Md;20.7;18.0;17.6;17.1;21.3;17.8;18.6;18.7;14.3;19.8;26.7;23.5;43.8
9091O;S;11.73;10.36;9.21;10.20;13.31;11.38;18.08;14.98;10.34;9.88;13.02;14.16;13.83
9091O;Cv;0.57;0.58;0.52;0.60;0.63;0.64;0.97;0.80;0.72;0.50;0.49;0.60;0.32
1212E;N;30;30;30;30;30;30;30;29;29;29;29;29;29
1212E;Min;5.9;5.2;0.9;2.0;4.6;7.0;2.4;3.5;3.3;6.8;5.4;1.2;32.8
1212E;Q1;13.9;14.3;13.3;13.5;11.0;8.6;8.3;9.2;12.4;14.2;17.0;18.9;35.3
1212E;Q2;19.3;16.8;17.9;17.9;14.7;13.9;10.2;13.5;16.4;23.2;21.8;24.9;42.4
1212E;Q3;26.4;20.6;20.9;24.9;19.2;18.9;16.0;15.5;21.5;34.2;33.0;31.0;63.4
1212E;Q4;34.1;26.9;23.9;31.9;27.9;32.5;25.1;19.1;32.0;53.3;41.5;39.1;81.8
1212E;Max;67.7;42.9;38.4;52.3;61.1;95.9;40.4;86.1;129.1;89.8;108.7;70.6;129.1
1212E;Mn;20.6;18.0;19.0;19.5;16.6;14.6;12.9;14.3;17.5;29.4;26.5;28.1;53.3
1212E;Md;24.8;20.6;19.7;22.1;19.1;21.4;16.1;21.5;27.2;32.8;31.6;29.2;58.7
1212E;S;12.66;9.61;7.99;11.28;11.13;18.12;9.58;22.30;27.16;20.03;20.51;14.22;25.48
1212E;Cv;0.51;0.47;0.41;0.51;0.58;0.85;0.60;1.04;1.00;0.61;0.65;0.49;0.43
1208H;N;9;9;9;10;10;10;10;10;10;10;10;10;9
1208H;Min;;;;;;;;;;;;;
1208H;Q1;;;;;;;;;;;;;
1208H;Q2;;;;;;;;;;;;;
1208H;Q3;;;;;;;;;;;;;
1208H;Q4;;;;;;;;;;;;;
1208H;Max;;;;;;;;;;;;;
1208H;Mn;;;;;;;;;;;;;
1208H;Md;;;;;;;;;;;;;
1208H;S;;;;;;;;;;;;;
1208H;Cv;;;;;;;;;;;;;
1249I;N;30;30;30;30;30;30;30;30;30;30;30;30;30
1249I;Min;6.6;6.5;4.5;1.8;8.6;4.5;4.5;3.4;2.1;5.6;6.4;2.5;26.4
1249I;Q1;10.1;11.3;13.5;11.9;11.4;8.2;8.0;6.2;7.4;11.6;16.5;14.4;37.6
1249I;Q2;15.7;16.9;16.5;18.1;13.5;11.8;10.7;14.4;15.8;21.1;20.1;17.8;44.5
1249I;Q3;24.5;23.7;21.2;25.3;17.9;12.7;15.3;19.9;27.0;29.8;30.6;31.5;49.1
1249I;Q4;33.0;30.3;30.0;36.7;31.4;24.6;20.3;28.6;37.1;35.3;36.8;45.4;61.0
1249I;Max;61.0;49.4;43.2;54.8;40.6;51.6;73.6;52.1;75.3;73.8;65.2;61.0;75.3
1249I;Mn;19.9;22.6;18.8;21.6;16.5;12.4;13.1;16.5;23.4;25.0;25.4;26.1;46.9
1249I;Md;22.4;21.6;20.9;23.9;19.5;16.7;16.4;18.3;24.8;27.1;26.5;28.6;49.5
1249I;S;12.90;10.69;9.10;13.34;9.53;11.05;13.17;12.14;19.07;15.17;12.89;16.33;13.08
1249I;Cv;0.58;0.50;0.44;0.56;0.49;0.66;0.80;0.66;0.77;0.56;0.49;0.57;0.26
2444;N;27;28;28;28;28;28;27;28;28;28;28;28;26
2444;Min;0.3;0.7;0.0;1.4;6.3;3.5;0.0;0.0;0.3;3.4;4.0;1.9;15.2
2444;Q1;4.6;3.8;3.4;6.9;8.7;6.1;0.1;2.4;3.6;8.1;6.3;7.3;21.4
2444;Q2;6.2;5.8;6.6;8.6;11.4;9.9;3.9;5.3;8.9;10.5;14.2;10.2;24.3
2444;Q3;9.3;8.8;9.0;10.2;16.0;16.3;8.2;14.1;15.6;19.9;15.5;14.6;30.4
2444;Q4;17.9;12.9;17.1;19.7;22.6;19.8;11.7;19.8;21.7;23.7;19.2;19.6;40.0
2444;Max;44.9;37.6;32.6;46.2;40.1;34.8;28.5;36.0;74.0;39.8;88.8;34.0;88.8
2444;Mn;8.5;8.0;7.9;9.4;12.7;15.0;5.8;7.0;12.8;14.0;15.0;12.0;28.8
2444;Md;11.6;8.9;10.3;12.6;15.8;14.2;7.7;11.2;14.9;15.8;16.6;13.8;32.4
2444;S;11.39;7.52;8.50;9.15;8.14;8.15;8.11;9.83;14.41;8.85;16.08;8.56;16.69
2444;Cv;0.98;0.84;0.82;0.73;0.51;0.57;1.05;0.88;0.97;0.56;0.97;0.62;0.51
4452;N;30;30;30;30;30;30;30;30;30;30;30;30;30
4452;Min;0.0;0.2;0.1;2.9;0.1;0.0;0.0;0.0;0.0;0.5;2.0;0.0;18.9
4452;Q1;7.9;5.9;4.7;9.3;5.6;0.9;0.0;0.0;1.7;9.9;8.6;7.7;27.4
4452;Q2;12.2;10.4;6.8;11.8;8.8;2.3;0.0;0.6;6.8;16.6;14.9;13.5;31.1
4452;Q3;16.8;14.4;11.6;16.9;14.5;5.6;0.6;3.3;12.3;20.4;21.9;19.8;35.8
4452;Q4;24.7;19.9;15.8;23.5;20.8;16.0;2.0;6.6;26.7;32.9;29.1;22.7;41.4
4452;Max;33.5;45.4;24.6;41.5;52.4;40.6;24.7;38.8;36.0;50.5;119.1;40.8;119.1
4452;Mn;13.7;12.3;8.4;12.0;11.4;4.5;0.3;1.8;10.2;19.2;16.1;14.5;33.5
4452;Md;15.3;13.8;10.4;16.3;13.6;7.6;2.7;4.1;12.7;20.9;21.7;16.5;36.9
4452;S;8.90;9.86;6.45;10.18;11.38;9.02;6.04;7.37;11.34;12.50;20.94;9.68;17.56
4452;Cv;0.58;0.72;0.62;0.62;0.84;1.19;2.27;1.80;0.89;0.60;0.96;0.59;0.48
B954;N;30;30;30;30;30;30;30;30;30;30;30;30;30
B954;Min;0.0;0.0;0.7;0.0;0.6;0.0;0.0;0.0;0.0;0.5;0.8;2.0;22.1
B954;Q1;4.6;4.9;4.0;2.1;2.8;0.0;0.0;0.1;6.1;6.2;11.8;8.8;34.8
B954;Q2;9.5;8.5;7.6;6.2;7.6;1.0;0.0;0.8;13.8;14.3;15.9;14.2;52.7
B954;Q3;14.7;16.2;12.8;12.8;13.6;2.2;0.7;5.5;22.8;25.0;21.8;21.3;60.7
B954;Q4;25.7;26.0;14.8;20.8;25.2;15.0;3.2;25.4;50.2;34.6;31.3;31.8;81.4
B954;Max;49.2;49.0;85.3;63.3;58.7;43.4;74.2;78.0;156.5;109.2;73.6;72.7;156.5
B954;Mn;11.9;10.9;9.6;10.3;11.6;1.5;0.2;3.6;20.9;22.2;19.4;16.8;54.0
B954;Md;14.7;15.1;14.1;12.8;14.9;6.8;4.1;12.8;32.0;24.0;23.5;21.4;62.0
B954;S;12.54;12.77;18.90;13.03;15.01;10.36;13.75;20.65;38.69;21.97;16.68;17.22;31.92
B954;Cv;0.85;0.85;1.34;1.02;1.01;1.54;3.36;1.61;1.21;0.91;0.71;0.81;0.51
B893;N;30;30;30;30;30;30;30;30;30;30;30;30;30
B893;Min;0.0;2.6;0.3;1.1;1.6;0.1;0.0;0.0;0.4;6.7;0.9;5.6;21.0
B893;Q1;6.2;6.4;6.6;6.4;4.2;1.0;0.0;0.7;10.3;16.0;13.8;9.1;34.3
B893;Q2;15.2;14.9;14.1;11.7;11.8;3.0;0.2;4.6;17.8;22.3;21.5;15.3;41.0
B893;Q3;19.9;18.6;18.8;16.7;16.0;7.6;0.8;11.2;26.8;29.3;30.7;20.8;56.3
B893;Q4;31.0;29.5;23.1;25.7;22.2;15.8;2.3;20.5;37.1;44.9;49.7;30.4;77.1
B893;Max;42.6;71.4;34.1;55.9;80.0;50.1;17.1;77.4;64.9;67.6;96.5;73.7;96.5
B893;Mn;17.5;16.4;15.7;14.6;14.8;4.6;0.5;8.5;23.4;26.6;25.8;18.7;48.0
B893;Md;18.1;18.9;15.9;17.4;17.8;8.7;1.8;12.6;24.2;28.9;33.8;20.9;53.5
B893;S;11.24;14.53;8.90;13.19;18.41;10.90;3.54;16.45;15.20;15.30;26.30;14.32;22.31
B893;Cv;0.62;0.77;0.56;0.76;1.04;1.26;2.01;1.31;0.63;0.53;0.78;0.68;0.42
B228;N;30;30;30;30;30;30;30;30;30;30;30;30;30
B228;Min;0.0;1.9;1.5;0.0;1.3;0.0;0.0;0.0;0.8;3.4;0.4;1.9;26.6
B228;Q1;7.6;5.1;4.2;7.4;3.1;0.5;0.0;0.3;7.1;8.5;13.2;9.9;33.6
B228;Q2;11.0;9.4;7.8;11.9;6.7;0.8;0.6;2.6;18.2;18.3;19.4;13.9;37.2
B228;Q3;13.4;13.1;11.5;15.3;13.8;3.5;1.7;11.5;23.2;29.1;22.9;18.0;42.0
B228;Q4;26.6;26.3;22.7;25.0;27.7;11.7;7.9;26.0;35.1;42.9;29.7;29.3;53.3
B228;Max;55.4;39.9;42.1;36.0;112.5;25.1;57.5;80.7;43.7;66.9;50.0;50.4;112.5
B228;Mn;12.1;11.5;9.4;13.4;9.3;2.1;1.0;4.0;19.7;24.6;20.7;15.8;40.2
B228;Md;17.4;14.7;12.8;15.1;18.1;5.7;5.2;14.2;20.8;26.8;21.6;18.9;45.5
B228;S;14.63;11.36;10.26;9.34;23.83;7.42;11.31;19.76;13.21;17.68;12.12;12.30;18.05
B228;Cv;0.84;0.78;0.80;0.62;1.32;1.31;2.18;1.39;0.64;0.66;0.56;0.65;0.40
B278;N;30;30;30;30;30;30;30;30;30;30;30;30;30
B278;Min;0.0;2.0;1.1;0.4;1.1;0.0;0.0;0.0;0.6;1.2;1.5;3.3;24.0
B278;Q1;6.1;4.3;5.1;3.7;3.3;0.6;0.0;0.5;6.0;8.7;9.9;6.6;34.7
B278;Q2;9.9;8.5;7.6;9.8;7.2;1.5;0.2;1.7;18.5;14.6;14.2;11.9;39.0
B278;Q3;13.9;12.1;10.0;15.5;12.6;3.4;0.8;6.4;25.3;28.0;23.6;18.0;46.8
B278;Q4;21.8;26.0;17.5;19.3;20.8;13.3;9.3;23.9;38.5;38.3;33.0;25.5;55.9
B278;Max;48.1;39.0;39.3;50.1;106.7;55.9;34.7;68.2;55.7;66.8;52.9;88.0;106.7
B278;Mn;12.4;11.4;8.8;12.6;9.9;2.0;0.5;4.2;23.3;23.0;21.3;13.4;43.7
B278;Md;14.6;13.5;12.4;14.2;16.3;7.5;4.0;12.1;23.9;23.8;21.2;19.1;47.7
B278;S;11.11;10.83;9.78;11.55;21.58;12.50;7.87;16.45;16.12;16.26;12.50;17.67;18.02
B278;Cv;0.76;0.80;0.79;0.81;1.33;1.66;1.95;1.37;0.68;0.68;0.59;0.92;0.38
0200E;N;30;30;30;30;30;30;30;30;30;30;30;30;30
0200E;Min;0.0;0.0;3.4;1.8;2.2;0.0;0.1;0.4;2.4;4.5;0.0;0.0;31.2
0200E;Q1;4.9;5.1;6.2;8.1;8.8;3.2;0.9;8.6;12.0;15.1;4.6;4.7;48.4
0200E;Q2;13.8;10.6;8.3;13.8;16.6;8.4;3.1;16.4;16.2;30.7;12.5;11.4;61.1
0200E;Q3;22.3;17.1;17.5;24.3;24.8;14.0;14.6;22.5;26.5;41.0;27.7;19.3;73.0
0200E;Q4;40.9;27.2;30.6;38.9;38.9;23.0;30.9;28.7;64.5;56.6;38.8;31.9;92.7
0200E;Max;65.0;48.5;58.7;74.0;93.4;68.0;119.5;71.5;114.6;144.1;96.0;88.4;144.1
0200E;Mn;17.7;14.2;12.6;15.9;20.4;10.2;3.7;18.8;22.0;34.4;25.8;16.3;68.4
0200E;Md;22.5;15.4;18.3;23.0;24.7;14.6;16.9;20.0;34.2;39.9;25.4;20.3;70.8
0200E;S;19.65;11.88;15.28;17.76;19.13;14.89;25.02;14.23;29.94;29.15;24.09;19.56;25.95
0200E;Cv;0.87;0.77;0.83;0.77;0.77;1.02;1.48;0.71;0.88;0.73;0.95;0.96;0.37
0076;N;29;29;30;30;30;30;30;30;30;30;30;29;28
0076;Min;0.0;0.0;0.3;0.5;2.2;0.0;0.0;1.1;4.0;5.0;0.0;0.0;33.0
0076;Q1;3.6;1.8;6.2;5.9;9.4;3.2;0.6;4.4;12.5;12.3;2.8;4.5;45.2
0076;Q2;10.1;7.9;9.6;11.9;13.1;7.7;7.1;22.4;23.8;21.9;8.8;12.2;55.8
0076;Q3;21.2;15.6;17.4;17.3;23.2;12.5;15.4;28.8;39.8;36.8;24.1;21.4;68.6
0076;Q4;28.1;22.8;27.8;31.0;37.4;28.1;31.2;47.9;54.1;54.6;36.7;25.5;102.3
0076;Max;38.2;77.7;50.5;63.8;104.9;71.2;65.2;64.6;134.7;175.1;101.7;97.2;175.1
0076;Mn;15.2;9.4;13.1;15.1;16.8;10.0;9.7;25.4;31.6;31.8;18.2;15.0;64.2
0076;Md;16.5;14.0;16.7;18.7;25.2;15.3;14.7;28.6;36.1;40.4;22.9;19.8;71.8
0076;S;12.10;15.20;13.02;15.70;23.09;16.28;15.88;20.39;27.05;38.28;23.27;20.03;33.75
0076;Cv;0.74;1.08;0.78;0.84;0.92;1.07;1.08;0.71;0.75;0.95;1.02;1.01;0.47
1082;N;29;30;30;30;30;30;30;30;30;30;29;29;28
1082;Min;6.1;9.1;6.8;4.6;9.2;7.2;3.0;3.0;0.3;2.6;3.8;6.7;32.1
1082;Q1;16.5;14.0;13.7;12.5;11.4;10.8;6.6;10.0;14.9;13.5;24.6;15.1;47.9
1082;Q2;25.5;18.2;18.7;15.9;18.0;13.3;13.1;14.9;19.7;23.2;29.5;22.0;53.6
1082;Q3;32.4;20.9;24.6;26.1;23.2;19.6;19.7;18.6;24.7;29.8;37.1;31.4;66.2
1082;Q4;45.2;29.1;31.2;35.5;30.2;31.0;36.1;36.7;39.1;39.2;50.8;36.8;86.2
1082;Max;55.9;44.1;83.8;92.4;92.5;108.1;67.7;252.6;90.1;84.6;85.2;66.2;252.6
1082;Mn;26.7;19.0;19.5;19.6;20.6;15.2;14.0;16.5;21.4;25.1;33.1;26.1;59.0
1082;Md;29.8;20.8;23.7;26.3;24.0;23.1;21.2;29.4;26.5;28.2;35.2;28.7;69.9
1082;S;14.39;8.30;15.20;19.12;16.51;20.96;16.64;44.81;17.68;17.49;16.61;16.02;40.46
1082;Cv;0.48;0.40;0.64;0.73;0.69;0.91;0.79;1.53;0.67;0.62;0.47;0.56;0.58
2331;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2331;Min;1.4;1.5;0.0;4.6;7.5;2.3;0.0;0.0;0.9;0.9;0.2;2.7;19.5
2331;Q1;7.2;5.4;4.6;9.2;9.6;8.9;3.3;2.5;8.0;6.5;10.7;7.2;26.0
2331;Q2;9.1;9.1;7.6;12.5;12.1;10.8;4.5;6.8;11.6;13.3;14.4;13.9;30.7
2331;Q3;12.4;11.6;11.0;17.3;15.7;13.6;11.6;9.3;16.4;17.3;17.6;17.1;34.7
2331;Q4;21.5;14.2;15.1;21.7;25.4;21.5;20.7;16.9;22.5;29.4;24.9;25.9;41.7
2331;Max;27.1;28.4;29.9;36.6;44.0;33.1;32.2;47.0;44.2;41.7;52.4;51.0;52.4
2331;Mn;11.7;10.7;9.6;14.6;13.0;12.4;6.0;7.7;14.1;15.0;15.6;15.5;32.6
2331;Md;12.6;10.9;10.7;16.1;16.9;14.4;10.7;10.5;17.1;17.6;18.0;17.4;34.0
2331;S;7.21;6.11;7.85;7.93;8.89;8.61;9.11;10.26;11.51;11.03;10.06;11.48;8.47
2331;Cv;0.57;0.56;0.73;0.49;0.53;0.60;0.85;0.97;0.67;0.63;0.56;0.66;0.25
3469A;N;28;28;28;28;28;28;28;28;28;28;28;29;28
3469A;Min;0.0;0.2;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.5;4.8;0.0;26.2
3469A;Q1;8.5;5.7;4.8;8.8;6.6;1.2;0.0;0.0;5.3;15.7;11.2;7.8;32.7
3469A;Q2;12.6;12.8;8.0;13.9;14.0;5.3;0.2;0.5;9.3;19.1;17.7;13.2;39.6
3469A;Q3;16.5;18.3;13.1;19.7;19.5;9.4;2.8;3.1;16.4;25.5;28.3;21.7;47.8
3469A;Q4;27.6;29.0;18.3;27.6;26.1;18.9;7.4;9.4;31.3;37.4;42.1;29.4;54.9
3469A;Max;69.1;49.1;35.9;53.2;59.4;44.0;29.8;39.2;54.7;56.2;128.5;46.4;128.5
3469A;Mn;15.1;14.2;9.2;16.8;17.4;7.2;1.5;1.5;12.6;21.9;21.1;17.8;44.4
3469A;Md;18.4;16.9;12.1;18.5;18.8;10.4;4.9;5.2;16.5;24.7;29.3;19.4;46.4
3469A;S;14.21;12.74;9.62;10.79;14.12;11.15;8.04;8.53;14.32;13.67;24.99;12.36;19.31
3469A;Cv;0.77;0.75;0.79;0.58;0.75;1.07;1.65;1.64;0.87;0.55;0.85;0.64;0.42
5973;N;28;29;28;29;29;29;26;25;28;28;28;28;20
